"REF_SECTOR","TIME_PERIOD","ACCOUNTING_ENTRY","STO","PRODUCT","ACTIVITY","signe","formule","id_formule"
"S1",1982,"D","P51C","_T","F",-1,"Ventilation en activité",220
"S1",1982,"D","P51C","_T","G",-1,"Ventilation en activité",220
"S1",1982,"D","P51C","_T","H",-1,"Ventilation en activité",220
"S1",1982,"D","P51C","_T","I",-1,"Ventilation en activité",220
"S1",1982,"D","P51C","_T","J",-1,"Ventilation en activité",220
"S1",1982,"D","P51C","_T","K",-1,"Ventilation en activité",220
"S1",1982,"D","P51C","_T","L",-1,"Ventilation en activité",220
"S1",1982,"D","P51C","_T","M",-1,"Ventilation en activité",220
"S1",1982,"D","P51C","_T","N",-1,"Ventilation en activité",220
"S1",1982,"D","P51C","_T","O",-1,"Ventilation en activité",220
"S1",1982,"D","P51C","_T","P",-1,"Ventilation en activité",220
"S1",1982,"D","P51C","_T","Q",-1,"Ventilation en activité",220
"S1",1982,"D","P51C","_T","R",-1,"Ventilation en activité",220
"S1",1982,"D","P51C","_T","S",-1,"Ventilation en activité",220
"S1",2002,"D","D11","_T","_T",1,"Ventilation en activité",221
"S1",2002,"D","D11","_T","A",-1,"Ventilation en activité",221
"S1",2002,"D","D11","_T","B",-1,"Ventilation en activité",221
"S1",2002,"D","D11","_T","C",-1,"Ventilation en activité",221
"S1",2002,"D","D11","_T","D",-1,"Ventilation en activité",221
"S1",2002,"D","D11","_T","E",-1,"Ventilation en activité",221
"S1",2002,"D","D11","_T","F",-1,"Ventilation en activité",221
"S1",2002,"D","D11","_T","G",-1,"Ventilation en activité",221
"S1",2002,"D","D11","_T","H",-1,"Ventilation en activité",221
"S1",2002,"D","D11","_T","I",-1,"Ventilation en activité",221
"S1",2002,"D","D11","_T","J",-1,"Ventilation en activité",221
"S1",2002,"D","D11","_T","K",-1,"Ventilation en activité",221
"S1",2002,"D","D11","_T","L",-1,"Ventilation en activité",221
"S1",2002,"D","D11","_T","M",-1,"Ventilation en activité",221
"S1",2002,"D","D11","_T","N",-1,"Ventilation en activité",221
"S1",2002,"D","D11","_T","O",-1,"Ventilation en activité",221
"S1",2002,"D","D11","_T","P",-1,"Ventilation en activité",221
"S1",2002,"D","D11","_T","Q",-1,"Ventilation en activité",221
"S1",2002,"D","D11","_T","R",-1,"Ventilation en activité",221
"S1",2002,"D","D11","_T","S",-1,"Ventilation en activité",221
"S1",2002,"D","D11","_T","T",-1,"Ventilation en activité",221
"S1",1978,"D","P51C","_T","_T",1,"Ventilation en activité",222
"S1",1978,"D","P51C","_T","A",-1,"Ventilation en activité",222
"S1",1978,"D","P51C","_T","B",-1,"Ventilation en activité",222
"S1",1978,"D","P51C","_T","C",-1,"Ventilation en activité",222
"S1",1978,"D","P51C","_T","D",-1,"Ventilation en activité",222
"S1",1978,"D","P51C","_T","E",-1,"Ventilation en activité",222
"S1",1978,"D","P51C","_T","F",-1,"Ventilation en activité",222
"S1",1978,"D","P51C","_T","G",-1,"Ventilation en activité",222
"S1",1978,"D","P51C","_T","H",-1,"Ventilation en activité",222
"S1",1978,"D","P51C","_T","I",-1,"Ventilation en activité",222
"S1",1978,"D","P51C","_T","J",-1,"Ventilation en activité",222
"S1",1978,"D","P51C","_T","K",-1,"Ventilation en activité",222
"S1",1978,"D","P51C","_T","L",-1,"Ventilation en activité",222
"S1",1978,"D","P51C","_T","M",-1,"Ventilation en activité",222
"S1",1978,"D","P51C","_T","N",-1,"Ventilation en activité",222
"S1",1978,"D","P51C","_T","O",-1,"Ventilation en activité",222
"S1",1978,"D","P51C","_T","P",-1,"Ventilation en activité",222
"S1",1978,"D","P51C","_T","Q",-1,"Ventilation en activité",222
"S1",1978,"D","P51C","_T","R",-1,"Ventilation en activité",222
"S1",1978,"D","P51C","_T","S",-1,"Ventilation en activité",222
"S1",1981,"D","P2","_T","_T",1,"Ventilation en activité",223
"S1",1981,"D","P2","_T","A",-1,"Ventilation en activité",223
"S1",1981,"D","P2","_T","B",-1,"Ventilation en activité",223
"S1",1981,"D","P2","_T","C",-1,"Ventilation en activité",223
"S1",1981,"D","P2","_T","D",-1,"Ventilation en activité",223
"S1",1981,"D","P2","_T","E",-1,"Ventilation en activité",223
"S1",1981,"D","P2","_T","F",-1,"Ventilation en activité",223
"S1",1981,"D","P2","_T","G",-1,"Ventilation en activité",223
"S1",1981,"D","P2","_T","H",-1,"Ventilation en activité",223
"S1",1981,"D","P2","_T","I",-1,"Ventilation en activité",223
"S1",1981,"D","P2","_T","J",-1,"Ventilation en activité",223
"S1",1981,"D","P2","_T","K",-1,"Ventilation en activité",223
"S1",1981,"D","P2","_T","L",-1,"Ventilation en activité",223
"S1",1981,"D","P2","_T","M",-1,"Ventilation en activité",223
"S1",1981,"D","P2","_T","N",-1,"Ventilation en activité",223
"S1",1981,"D","P2","_T","O",-1,"Ventilation en activité",223
"S1",1981,"D","P2","_T","P",-1,"Ventilation en activité",223
"S1",1981,"D","P2","_T","Q",-1,"Ventilation en activité",223
"S1",1981,"D","P2","_T","R",-1,"Ventilation en activité",223
"S1",1981,"D","P2","_T","S",-1,"Ventilation en activité",223
"S1",1995,"B","B2A3N","_T","_T",1,"Ventilation en activité",224
"S1",1995,"B","B2A3N","_T","A",-1,"Ventilation en activité",224
"S1",1995,"B","B2A3N","_T","B",-1,"Ventilation en activité",224
"S1",1995,"B","B2A3N","_T","C",-1,"Ventilation en activité",224
"S1",1995,"B","B2A3N","_T","D",-1,"Ventilation en activité",224
"S1",1995,"B","B2A3N","_T","E",-1,"Ventilation en activité",224
"S1",1995,"B","B2A3N","_T","F",-1,"Ventilation en activité",224
"S1",1995,"B","B2A3N","_T","G",-1,"Ventilation en activité",224
"S1",1995,"B","B2A3N","_T","H",-1,"Ventilation en activité",224
"S1",1995,"B","B2A3N","_T","I",-1,"Ventilation en activité",224
"S1",1995,"B","B2A3N","_T","J",-1,"Ventilation en activité",224
"S1",1995,"B","B2A3N","_T","K",-1,"Ventilation en activité",224
"S1",1995,"B","B2A3N","_T","L",-1,"Ventilation en activité",224
"S1",1995,"B","B2A3N","_T","M",-1,"Ventilation en activité",224
"S1",1995,"B","B2A3N","_T","N",-1,"Ventilation en activité",224
"S1",1995,"B","B2A3N","_T","O",-1,"Ventilation en activité",224
"S1",1995,"B","B2A3N","_T","P",-1,"Ventilation en activité",224
"S1",1995,"B","B2A3N","_T","Q",-1,"Ventilation en activité",224
"S1",1995,"B","B2A3N","_T","R",-1,"Ventilation en activité",224
"S1",1995,"B","B2A3N","_T","S",-1,"Ventilation en activité",224
"S1",1995,"B","B2A3N","_T","T",-1,"Ventilation en activité",224
"S1",2011,"B","B2A3N","_T","_T",1,"Ventilation en activité",225
"S1",2011,"B","B2A3N","_T","A",-1,"Ventilation en activité",225
"S1",2011,"B","B2A3N","_T","B",-1,"Ventilation en activité",225
"S1",2011,"B","B2A3N","_T","C",-1,"Ventilation en activité",225
"S1",2011,"B","B2A3N","_T","D",-1,"Ventilation en activité",225
"S1",2011,"B","B2A3N","_T","E",-1,"Ventilation en activité",225
"S1",2011,"B","B2A3N","_T","F",-1,"Ventilation en activité",225
"S1",2011,"B","B2A3N","_T","G",-1,"Ventilation en activité",225
"S1",2011,"B","B2A3N","_T","H",-1,"Ventilation en activité",225
"S1",2011,"B","B2A3N","_T","I",-1,"Ventilation en activité",225
"S1",2011,"B","B2A3N","_T","J",-1,"Ventilation en activité",225
"S1",2011,"B","B2A3N","_T","K",-1,"Ventilation en activité",225
"S1",2011,"B","B2A3N","_T","L",-1,"Ventilation en activité",225
"S1",2011,"B","B2A3N","_T","M",-1,"Ventilation en activité",225
"S1",2011,"B","B2A3N","_T","N",-1,"Ventilation en activité",225
"S1",2011,"B","B2A3N","_T","O",-1,"Ventilation en activité",225
"S1",2011,"B","B2A3N","_T","P",-1,"Ventilation en activité",225
"S1",2011,"B","B2A3N","_T","Q",-1,"Ventilation en activité",225
"S1",2011,"B","B2A3N","_T","R",-1,"Ventilation en activité",225
"S1",2011,"B","B2A3N","_T","S",-1,"Ventilation en activité",225
"S1",2011,"B","B2A3N","_T","T",-1,"Ventilation en activité",225
"S1",1995,"D","P2","_T","_T",1,"Ventilation en activité",226
"S1",1995,"D","P2","_T","A",-1,"Ventilation en activité",226
"S1",1995,"D","P2","_T","B",-1,"Ventilation en activité",226
"S1",1995,"D","P2","_T","C",-1,"Ventilation en activité",226
"S1",1995,"D","P2","_T","D",-1,"Ventilation en activité",226
"S1",1995,"D","P2","_T","E",-1,"Ventilation en activité",226
"S1",1995,"D","P2","_T","F",-1,"Ventilation en activité",226
"S1",1995,"D","P2","_T","G",-1,"Ventilation en activité",226
"S1",1995,"D","P2","_T","H",-1,"Ventilation en activité",226
"S1",1995,"D","P2","_T","I",-1,"Ventilation en activité",226
"S1",1995,"D","P2","_T","J",-1,"Ventilation en activité",226
"S1",1995,"D","P2","_T","K",-1,"Ventilation en activité",226
"S1",1995,"D","P2","_T","L",-1,"Ventilation en activité",226
"S1",1995,"D","P2","_T","M",-1,"Ventilation en activité",226
"S1",1995,"D","P2","_T","N",-1,"Ventilation en activité",226
"S1",1995,"D","P2","_T","O",-1,"Ventilation en activité",226
"S1",1995,"D","P2","_T","P",-1,"Ventilation en activité",226
"S1",1995,"D","P2","_T","Q",-1,"Ventilation en activité",226
"S1",1995,"D","P2","_T","R",-1,"Ventilation en activité",226
"S1",1995,"D","P2","_T","S",-1,"Ventilation en activité",226
"S1",2017,"D","D1","_T","_T",1,"Ventilation en activité",227
"S1",2017,"D","D1","_T","A",-1,"Ventilation en activité",227
"S1",2017,"D","D1","_T","B",-1,"Ventilation en activité",227
"S1",2017,"D","D1","_T","C",-1,"Ventilation en activité",227
"S1",2017,"D","D1","_T","D",-1,"Ventilation en activité",227
"S1",2017,"D","D1","_T","E",-1,"Ventilation en activité",227
"S1",2017,"D","D1","_T","F",-1,"Ventilation en activité",227
"S1",2017,"D","D1","_T","G",-1,"Ventilation en activité",227
"S1",2017,"D","D1","_T","H",-1,"Ventilation en activité",227
"S1",2017,"D","D1","_T","I",-1,"Ventilation en activité",227
"S1",2017,"D","D1","_T","J",-1,"Ventilation en activité",227
"S1",2017,"D","D1","_T","K",-1,"Ventilation en activité",227
"S1",2017,"D","D1","_T","L",-1,"Ventilation en activité",227
"S1",2017,"D","D1","_T","M",-1,"Ventilation en activité",227
"S1",2017,"D","D1","_T","N",-1,"Ventilation en activité",227
"S1",2017,"D","D1","_T","O",-1,"Ventilation en activité",227
"S1",2017,"D","D1","_T","P",-1,"Ventilation en activité",227
"S1",2017,"D","D1","_T","Q",-1,"Ventilation en activité",227
"S1",2017,"D","D1","_T","R",-1,"Ventilation en activité",227
"S1",2017,"D","D1","_T","S",-1,"Ventilation en activité",227
"S1",2017,"D","D1","_T","T",-1,"Ventilation en activité",227
"S1",1978,"B","B1G","_T","_T",1,"Ventilation en activité",228
"S1",1978,"B","B1G","_T","A",-1,"Ventilation en activité",228
"S1",1978,"B","B1G","_T","B",-1,"Ventilation en activité",228
"S1",1978,"B","B1G","_T","C",-1,"Ventilation en activité",228
"S1",1978,"B","B1G","_T","D",-1,"Ventilation en activité",228
"S1",1978,"B","B1G","_T","E",-1,"Ventilation en activité",228
"S1",1978,"B","B1G","_T","F",-1,"Ventilation en activité",228
"S1",1978,"B","B1G","_T","G",-1,"Ventilation en activité",228
"S1",1978,"B","B1G","_T","H",-1,"Ventilation en activité",228
"S1",1978,"B","B1G","_T","I",-1,"Ventilation en activité",228
"S1",1978,"B","B1G","_T","J",-1,"Ventilation en activité",228
"S1",1978,"B","B1G","_T","K",-1,"Ventilation en activité",228
"S1",1978,"B","B1G","_T","L",-1,"Ventilation en activité",228
"S1",1978,"B","B1G","_T","M",-1,"Ventilation en activité",228
"S1",1978,"B","B1G","_T","N",-1,"Ventilation en activité",228
"S1",1978,"B","B1G","_T","O",-1,"Ventilation en activité",228
"S1",1978,"B","B1G","_T","P",-1,"Ventilation en activité",228
"S1",1978,"B","B1G","_T","Q",-1,"Ventilation en activité",228
"S1",1978,"B","B1G","_T","R",-1,"Ventilation en activité",228
"S1",1978,"B","B1G","_T","S",-1,"Ventilation en activité",228
"S1",1978,"B","B1G","_T","T",-1,"Ventilation en activité",228
"S1",2003,"D","P2","_T","_T",1,"Ventilation en activité",229
"S1",2003,"D","P2","_T","A",-1,"Ventilation en activité",229
"S1",2003,"D","P2","_T","B",-1,"Ventilation en activité",229
"S1",2003,"D","P2","_T","C",-1,"Ventilation en activité",229
"S1",2003,"D","P2","_T","D",-1,"Ventilation en activité",229
"S1",2003,"D","P2","_T","E",-1,"Ventilation en activité",229
"S1",2003,"D","P2","_T","F",-1,"Ventilation en activité",229
"S1",2003,"D","P2","_T","G",-1,"Ventilation en activité",229
"S1",2003,"D","P2","_T","H",-1,"Ventilation en activité",229
"S1",2003,"D","P2","_T","I",-1,"Ventilation en activité",229
"S1",2003,"D","P2","_T","J",-1,"Ventilation en activité",229
"S1",2003,"D","P2","_T","K",-1,"Ventilation en activité",229
"S1",2003,"D","P2","_T","L",-1,"Ventilation en activité",229
"S1",2003,"D","P2","_T","M",-1,"Ventilation en activité",229
"S1",2003,"D","P2","_T","N",-1,"Ventilation en activité",229
"S1",2003,"D","P2","_T","O",-1,"Ventilation en activité",229
"S1",2003,"D","P2","_T","P",-1,"Ventilation en activité",229
"S1",2003,"D","P2","_T","Q",-1,"Ventilation en activité",229
"S1",2003,"D","P2","_T","R",-1,"Ventilation en activité",229
"S1",2003,"D","P2","_T","S",-1,"Ventilation en activité",229
"S1",2020,"D","P52","_T","_T",1,"Ventilation en activité",230
"S1",2020,"D","P52","_T","A",-1,"Ventilation en activité",230
"S1",2020,"D","P52","_T","B",-1,"Ventilation en activité",230
"S1",2020,"D","P52","_T","C",-1,"Ventilation en activité",230
"S1",2020,"D","P52","_T","D",-1,"Ventilation en activité",230
"S1",2020,"D","P52","_T","E",-1,"Ventilation en activité",230
"S1",2020,"D","P52","_T","F",-1,"Ventilation en activité",230
"S1",2020,"D","P52","_T","G",-1,"Ventilation en activité",230
"S1",2020,"D","P52","_T","H",-1,"Ventilation en activité",230
"S1",2020,"D","P52","_T","I",-1,"Ventilation en activité",230
"S1",2020,"D","P52","_T","J",-1,"Ventilation en activité",230
"S1",2020,"D","P52","_T","K",-1,"Ventilation en activité",230
"S1",2020,"D","P52","_T","L",-1,"Ventilation en activité",230
"S1",2020,"D","P52","_T","M",-1,"Ventilation en activité",230
"S1",2020,"D","P52","_T","N",-1,"Ventilation en activité",230
"S1",2020,"D","P52","_T","O",-1,"Ventilation en activité",230
"S1",2020,"D","P52","_T","P",-1,"Ventilation en activité",230
"S1",2020,"D","P52","_T","Q",-1,"Ventilation en activité",230
"S1",2020,"D","P52","_T","R",-1,"Ventilation en activité",230
"S1",2020,"D","P52","_T","S",-1,"Ventilation en activité",230
"S1",2020,"D","P52","_T","T",-1,"Ventilation en activité",230
"S1",2020,"D","P52","_T","U",-1,"Ventilation en activité",230
"S1",2011,"D","P52","_T","_T",1,"Ventilation en activité",231
"S1",2011,"D","P52","_T","A",-1,"Ventilation en activité",231
"S1",2011,"D","P52","_T","B",-1,"Ventilation en activité",231
"S1",2011,"D","P52","_T","C",-1,"Ventilation en activité",231
"S1",2011,"D","P52","_T","D",-1,"Ventilation en activité",231
"S1",2011,"D","P52","_T","E",-1,"Ventilation en activité",231
"S1",2011,"D","P52","_T","F",-1,"Ventilation en activité",231
"S1",2011,"D","P52","_T","G",-1,"Ventilation en activité",231
"S1",2011,"D","P52","_T","H",-1,"Ventilation en activité",231
"S1",2011,"D","P52","_T","I",-1,"Ventilation en activité",231
"S1",2011,"D","P52","_T","J",-1,"Ventilation en activité",231
"S1",2011,"D","P52","_T","K",-1,"Ventilation en activité",231
"S1",2011,"D","P52","_T","L",-1,"Ventilation en activité",231
"S1",2011,"D","P52","_T","M",-1,"Ventilation en activité",231
"S1",2011,"D","P52","_T","N",-1,"Ventilation en activité",231
"S1",2011,"D","P52","_T","O",-1,"Ventilation en activité",231
"S1",2011,"D","P52","_T","P",-1,"Ventilation en activité",231
"S1",2011,"D","P52","_T","Q",-1,"Ventilation en activité",231
"S1",2011,"D","P52","_T","R",-1,"Ventilation en activité",231
"S1",2011,"D","P52","_T","S",-1,"Ventilation en activité",231
"S1",2011,"D","P52","_T","T",-1,"Ventilation en activité",231
"S1",2011,"D","P52","_T","U",-1,"Ventilation en activité",231
"S1",2000,"D","P51C","_T","_T",1,"Ventilation en activité",232
"S1",2000,"D","P51C","_T","A",-1,"Ventilation en activité",232
"S1",2000,"D","P51C","_T","B",-1,"Ventilation en activité",232
"S1",2000,"D","P51C","_T","C",-1,"Ventilation en activité",232
"S1",2000,"D","P51C","_T","D",-1,"Ventilation en activité",232
"S1",2000,"D","P51C","_T","E",-1,"Ventilation en activité",232
"S1",2000,"D","P51C","_T","F",-1,"Ventilation en activité",232
"S1",2000,"D","P51C","_T","G",-1,"Ventilation en activité",232
"S1",2000,"D","P51C","_T","H",-1,"Ventilation en activité",232
"S1",2000,"D","P51C","_T","I",-1,"Ventilation en activité",232
"S1",2000,"D","P51C","_T","J",-1,"Ventilation en activité",232
"S1",2000,"D","P51C","_T","K",-1,"Ventilation en activité",232
"S1",2000,"D","P51C","_T","L",-1,"Ventilation en activité",232
"S1",2000,"D","P51C","_T","M",-1,"Ventilation en activité",232
"S1",2000,"D","P51C","_T","N",-1,"Ventilation en activité",232
"S1",2000,"D","P51C","_T","O",-1,"Ventilation en activité",232
"S1",2000,"D","P51C","_T","P",-1,"Ventilation en activité",232
"S1",2000,"D","P51C","_T","Q",-1,"Ventilation en activité",232
"S1",2000,"D","P51C","_T","R",-1,"Ventilation en activité",232
"S1",2000,"D","P51C","_T","S",-1,"Ventilation en activité",232
"S1",2001,"C","P1","_T","_T",1,"Ventilation en activité",233
"S1",2001,"C","P1","_T","A",-1,"Ventilation en activité",233
