"COUNTERPART_AREA";"ACCOUNTING_ENTRY";"STO";"ACTIVITY";"UNIT_MEASURE";"PRICES";"VALUATION";"FREQ";"REF_AREA";"GEO";"GEO_OBJECT";"OBS_STATUS";"CONF_STATUS";"DECIMALS";"UNIT_MULT";"OBS_STATUS_FR";"TIME_PERIOD";"OBS_VALUE"
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF1";"F";"FRANCE";"A";"F";"3";"3";"D";2020;19
"W2";"_Z";"EMP";"A";"HW";"_Z";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"3";"0";"D";2001;190867297.7
"W2";"_Z";"EMP";"A";"HW";"_Z";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"3";"0";"D";2002;178821172
"W2";"_Z";"EMP";"A";"HW";"_Z";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"3";"0";"D";2000;195525275.8
"W2";"_Z";"EMP";"A";"HW";"_Z";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"3";"0";"D";2004;176411348
"W2";"_Z";"EMP";"A";"HW";"_Z";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"3";"0";"D";2003;179440032.3
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF1";"F";"FRANCE";"A";"F";"3";"3";"D";2017;18.3
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF1";"F";"FRANCE";"A";"F";"3";"3";"D";2013;18.6
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF1";"F";"FRANCE";"A";"F";"3";"3";"D";2015;18.5
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF1";"F";"FRANCE";"A";"F";"3";"3";"D";2014;18.6
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF1";"F";"FRANCE";"A";"F";"3";"3";"D";2016;18.6
"W2";"_Z";"EMP";"A";"HW";"_Z";"S";"A";"FRH0";"F";"FRANCE";"P";"F";"3";"0";"SD";2023;117078379
"W2";"_Z";"EMP";"A";"HW";"_Z";"S";"A";"FRH0";"F";"FRANCE";"P";"F";"3";"0";"SD";2022;117205450.7
"W2";"_Z";"EMP";"A";"HW";"_Z";"S";"A";"FRH0";"F";"FRANCE";"P";"F";"3";"0";"PROV";2024;116327221.9
"W2";"_Z";"EMP";"A";"HW";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"3";"0";"D";2021;119133493.4
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF1";"F";"FRANCE";"A";"F";"3";"3";"D";2012;18.5
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF1";"F";"FRANCE";"A";"F";"3";"3";"D";2011;18.6
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF1";"F";"FRANCE";"A";"F";"3";"3";"D";2010;18.2
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF1";"F";"FRANCE";"A";"F";"3";"3";"D";2009;18.4
"W2";"_Z";"EMP";"A";"HW";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"3";"0";"D";2017;131536000.9
"W2";"_Z";"EMP";"A";"HW";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"3";"0";"D";2019;130579953.7
"W2";"_Z";"EMP";"A";"HW";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"3";"0";"D";2016;135857447.3
"W2";"_Z";"EMP";"A";"HW";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"3";"0";"D";2020;125354572.1
"W2";"_Z";"EMP";"A";"HW";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"3";"0";"D";2018;128667839.7
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF1";"F";"FRANCE";"A";"F";"3";"3";"D";2006;19.1
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF1";"F";"FRANCE";"A";"F";"3";"3";"D";2005;18.9
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF1";"F";"FRANCE";"A";"F";"3";"3";"D";2004;18.4
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF1";"F";"FRANCE";"A";"F";"3";"3";"D";2007;18.4
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF1";"F";"FRANCE";"A";"F";"3";"3";"D";2008;18.4
"W2";"_Z";"EMP";"A";"HW";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"3";"0";"D";2015;136765855.4
"W2";"_Z";"EMP";"A";"HW";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"3";"0";"D";2014;140036479.9
"W2";"_Z";"EMP";"A";"HW";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"3";"0";"D";2013;143685334.1
"W2";"_Z";"EMP";"A";"HW";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"3";"0";"D";2012;145865154.5
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF1";"F";"FRANCE";"A";"F";"3";"3";"D";2000;18.6
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF1";"F";"FRANCE";"A";"F";"3";"3";"D";2001;18.7
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF1";"F";"FRANCE";"A";"F";"3";"3";"D";2002;19
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF1";"F";"FRANCE";"A";"F";"3";"3";"D";2003;19.1
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF2";"F";"FRANCE";"P";"F";"3";"3";"PROV";2024;10.8
"W2";"_Z";"EMP";"A";"HW";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"3";"0";"D";2007;169471792.8
"W2";"_Z";"EMP";"A";"HW";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"3";"0";"D";2011;144823037.7
"W2";"_Z";"EMP";"A";"HW";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"3";"0";"D";2009;156612206.9
"W2";"_Z";"EMP";"A";"HW";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"3";"0";"D";2008;159233835.1
"W2";"_Z";"EMP";"A";"HW";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"3";"0";"D";2010;153096223.3
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF2";"F";"FRANCE";"P";"F";"3";"3";"SD";2022;10.6
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF2";"F";"FRANCE";"A";"F";"3";"3";"D";2021;10.5
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF2";"F";"FRANCE";"A";"F";"3";"3";"D";2019;10.3
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF2";"F";"FRANCE";"A";"F";"3";"3";"D";2020;10.4
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF2";"F";"FRANCE";"P";"F";"3";"3";"SD";2023;10.8
"W2";"_Z";"EMP";"A";"HW";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"3";"0";"D";2006;173884749.8
"W2";"_Z";"EMP";"A";"HW";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"3";"0";"D";2003;179531276.4
"W2";"_Z";"EMP";"A";"HW";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"3";"0";"D";2005;178206699.5
"W2";"_Z";"EMP";"A";"HW";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"3";"0";"D";2004;175818941.9
"W2";"_Z";"EMP";"A";"HW";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"3";"0";"D";2002;182908610.4
"W2";"_Z";"EMP";"A";"HW";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"3";"0";"D";2000;199455293.5
"W2";"_Z";"EMP";"A";"HW";"_Z";"S";"A";"FRI1";"F";"FRANCE";"P";"F";"3";"0";"SD";2022;114840019.3
"W2";"_Z";"EMP";"A";"HW";"_Z";"S";"A";"FRI1";"F";"FRANCE";"P";"F";"3";"0";"PROV";2024;113901564.3
"W2";"_Z";"EMP";"A";"HW";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"3";"0";"D";2001;194284325.9
"W2";"_Z";"EMP";"A";"HW";"_Z";"S";"A";"FRI1";"F";"FRANCE";"P";"F";"3";"0";"SD";2023;112888593.3
"W2";"_Z";"EMP";"A";"HW";"_Z";"S";"A";"FRI1";"F";"FRANCE";"A";"F";"3";"0";"D";2021;116880059.2
"W2";"_Z";"EMP";"A";"HW";"_Z";"S";"A";"FRI1";"F";"FRANCE";"A";"F";"3";"0";"D";2018;150358476.3
"W2";"_Z";"EMP";"A";"HW";"_Z";"S";"A";"FRI1";"F";"FRANCE";"A";"F";"3";"0";"D";2017;149844681.7
"W2";"_Z";"EMP";"A";"HW";"_Z";"S";"A";"FRI1";"F";"FRANCE";"A";"F";"3";"0";"D";2020;133407303.3
"W2";"_Z";"EMP";"A";"HW";"_Z";"S";"A";"FRI1";"F";"FRANCE";"A";"F";"3";"0";"D";2019;141638332.5
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF2";"F";"FRANCE";"A";"F";"3";"3";"D";2015;10.4
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF2";"F";"FRANCE";"A";"F";"3";"3";"D";2014;10.7
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF2";"F";"FRANCE";"A";"F";"3";"3";"D";2017;10.5
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF2";"F";"FRANCE";"A";"F";"3";"3";"D";2018;10.3
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF2";"F";"FRANCE";"A";"F";"3";"3";"D";2016;10.5
"W2";"_Z";"EMP";"A";"HW";"_Z";"S";"A";"FRI1";"F";"FRANCE";"A";"F";"3";"0";"D";2016;153864366
"W2";"_Z";"EMP";"A";"HW";"_Z";"S";"A";"FRI1";"F";"FRANCE";"A";"F";"3";"0";"D";2015;158312978.5
"W2";"_Z";"EMP";"A";"HW";"_Z";"S";"A";"FRI1";"F";"FRANCE";"A";"F";"3";"0";"D";2010;166810735.9
"W2";"_Z";"EMP";"A";"HW";"_Z";"S";"A";"FRI1";"F";"FRANCE";"A";"F";"3";"0";"D";2014;159585107.1
"W2";"_Z";"EMP";"A";"HW";"_Z";"S";"A";"FRI1";"F";"FRANCE";"A";"F";"3";"0";"D";2012;164628432.5
"W2";"_Z";"EMP";"A";"HW";"_Z";"S";"A";"FRI1";"F";"FRANCE";"A";"F";"3";"0";"D";2013;163698998.1
"W2";"_Z";"EMP";"A";"HW";"_Z";"S";"A";"FRI1";"F";"FRANCE";"A";"F";"3";"0";"D";2011;167810634.6
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF2";"F";"FRANCE";"A";"F";"3";"3";"D";2009;10.3
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF2";"F";"FRANCE";"A";"F";"3";"3";"D";2011;10.7
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF2";"F";"FRANCE";"A";"F";"3";"3";"D";2013;10.7
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF2";"F";"FRANCE";"A";"F";"3";"3";"D";2010;10.5
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF2";"F";"FRANCE";"A";"F";"3";"3";"D";2012;10.8
"W2";"_Z";"EMP";"A";"HW";"_Z";"S";"A";"FRI1";"F";"FRANCE";"A";"F";"3";"0";"D";2009;170596747.3
"W2";"_Z";"EMP";"A";"HW";"_Z";"S";"A";"FRI1";"F";"FRANCE";"A";"F";"3";"0";"D";2008;174500524.8
"W2";"_Z";"EMP";"A";"HW";"_Z";"S";"A";"FRI1";"F";"FRANCE";"A";"F";"3";"0";"D";2007;185278449.7
"W2";"_Z";"EMP";"A";"HW";"_Z";"S";"A";"FRM";"94";"REG";"A";"F";"3";"0";"D";2014;11678618.7
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF2";"F";"FRANCE";"A";"F";"3";"3";"D";2006;10.4
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF2";"F";"FRANCE";"A";"F";"3";"3";"D";2005;10.3
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF2";"F";"FRANCE";"A";"F";"3";"3";"D";2007;10.7
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF2";"F";"FRANCE";"A";"F";"3";"3";"D";2004;10.6
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF2";"F";"FRANCE";"A";"F";"3";"3";"D";2008;10.5
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF3";"F";"FRANCE";"P";"F";"3";"3";"PROV";2024;16.6
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF2";"F";"FRANCE";"A";"F";"3";"3";"D";2002;11
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF2";"F";"FRANCE";"A";"F";"3";"3";"D";2000;10.8
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF2";"F";"FRANCE";"A";"F";"3";"3";"D";2003;10.9
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF2";"F";"FRANCE";"A";"F";"3";"3";"D";2001;10.9
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF3";"F";"FRANCE";"A";"F";"3";"3";"D";2019;16.5
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF3";"F";"FRANCE";"A";"F";"3";"3";"D";2021;16.6
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF3";"F";"FRANCE";"P";"F";"3";"3";"SD";2022;16.5
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF3";"F";"FRANCE";"P";"F";"3";"3";"SD";2023;16.4
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF3";"F";"FRANCE";"A";"F";"3";"3";"D";2020;16.6
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF3";"F";"FRANCE";"A";"F";"3";"3";"D";2018;15.9
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF3";"F";"FRANCE";"A";"F";"3";"3";"D";2015;16.5
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF3";"F";"FRANCE";"A";"F";"3";"3";"D";2016;16.3
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF3";"F";"FRANCE";"A";"F";"3";"3";"D";2017;15.9
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF3";"F";"FRANCE";"A";"F";"3";"3";"D";2012;16.7
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF3";"F";"FRANCE";"A";"F";"3";"3";"D";2013;16.8
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF3";"F";"FRANCE";"A";"F";"3";"3";"D";2011;16.7
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF3";"F";"FRANCE";"A";"F";"3";"3";"D";2014;16.8
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF3";"F";"FRANCE";"A";"F";"3";"3";"D";2010;16.6
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF3";"F";"FRANCE";"A";"F";"3";"3";"D";2006;16.7
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF3";"F";"FRANCE";"A";"F";"3";"3";"D";2005;16.2
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF3";"F";"FRANCE";"A";"F";"3";"3";"D";2009;17.3
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF3";"F";"FRANCE";"A";"F";"3";"3";"D";2008;17
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF3";"F";"FRANCE";"A";"F";"3";"3";"D";2007;16.9
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF3";"F";"FRANCE";"A";"F";"3";"3";"D";2003;16.5
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF3";"F";"FRANCE";"A";"F";"3";"3";"D";2004;16.2
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF3";"F";"FRANCE";"A";"F";"3";"3";"D";2002;15.8
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF3";"F";"FRANCE";"A";"F";"3";"3";"D";2001;15.7
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRF3";"F";"FRANCE";"A";"F";"3";"3";"D";2000;15.8
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRG0";"F";"FRANCE";"P";"F";"3";"3";"SD";2023;46.3
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRG0";"F";"FRANCE";"P";"F";"3";"3";"SD";2022;45.6
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"3";"3";"D";2021;45
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"3";"3";"D";2020;43.6
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRG0";"F";"FRANCE";"P";"F";"3";"3";"PROV";2024;46.7
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"3";"3";"D";2017;40.7
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"3";"3";"D";2018;41.2
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"3";"3";"D";2016;40.6
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"3";"3";"D";2019;42.9
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"3";"3";"D";2012;39.5
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"3";"3";"D";2011;39
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"3";"3";"D";2014;40
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"3";"3";"D";2013;40
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"3";"3";"D";2015;40.1
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"3";"3";"D";2006;37.1
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"3";"3";"D";2007;37.8
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"3";"3";"D";2008;38.6
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"3";"3";"D";2009;38.8
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"3";"3";"D";2010;38.5
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"3";"3";"D";2002;34.8
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"3";"3";"D";2005;36.3
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"3";"3";"D";2004;35.6
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"3";"3";"D";2001;34.4
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"3";"3";"D";2003;35.8
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRH0";"F";"FRANCE";"P";"F";"3";"3";"SD";2022;33.4
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRH0";"F";"FRANCE";"P";"F";"3";"3";"PROV";2024;34.6
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRH0";"F";"FRANCE";"P";"F";"3";"3";"SD";2023;34.2
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"3";"3";"D";2000;34.1
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"3";"3";"D";2021;32.7
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"3";"3";"D";2019;31.4
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"3";"3";"D";2018;29.6
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"3";"3";"D";2017;29.3
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"3";"3";"D";2020;31.7
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"3";"3";"D";2016;29.4
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"3";"3";"D";2015;29.3
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"3";"3";"D";2012;28.5
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"3";"3";"D";2013;28.8
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"3";"3";"D";2014;29.2
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"3";"3";"D";2011;28
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"3";"3";"D";2010;27.6
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"3";"3";"D";2009;27.1
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"3";"3";"D";2008;26.7
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"3";"3";"D";2006;26.2
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"3";"3";"D";2007;26.9
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"3";"3";"D";2005;25.8
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"3";"3";"D";2004;25.1
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"3";"3";"D";2003;25
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRI1";"F";"FRANCE";"P";"F";"3";"3";"PROV";2024;38.8
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"3";"3";"D";2001;23.5
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"3";"3";"D";2000;23.2
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"3";"3";"D";2002;23.8
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRI1";"F";"FRANCE";"P";"F";"3";"3";"SD";2022;37.7
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRI1";"F";"FRANCE";"A";"F";"3";"3";"D";2021;37
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRI1";"F";"FRANCE";"P";"F";"3";"3";"SD";2023;38.5
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRI1";"F";"FRANCE";"A";"F";"3";"3";"D";2020;36.1
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRI1";"F";"FRANCE";"A";"F";"3";"3";"D";2019;35.4
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRI1";"F";"FRANCE";"A";"F";"3";"3";"D";2016;34.7
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRI1";"F";"FRANCE";"A";"F";"3";"3";"D";2014;32.9
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRI1";"F";"FRANCE";"A";"F";"3";"3";"D";2015;34.3
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRI1";"F";"FRANCE";"A";"F";"3";"3";"D";2017;35.2
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRI1";"F";"FRANCE";"A";"F";"3";"3";"D";2018;35.8
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRI1";"F";"FRANCE";"A";"F";"3";"3";"D";2013;32.5
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRI1";"F";"FRANCE";"A";"F";"3";"3";"D";2010;30.5
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRI1";"F";"FRANCE";"A";"F";"3";"3";"D";2009;30.8
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRI1";"F";"FRANCE";"A";"F";"3";"3";"D";2011;31.3
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRI1";"F";"FRANCE";"A";"F";"3";"3";"D";2012;32.2
"W2";"_Z";"EMP";"KTN";"PS";"_Z";"S";"A";"FRE2";"F";"FRANCE";"P";"F";"3";"3";"SD";2023;109.7
"W2";"_Z";"EMP";"KTN";"PS";"_Z";"S";"A";"FRE2";"F";"FRANCE";"A";"F";"3";"3";"D";2021;107.8
"W2";"_Z";"EMP";"KTN";"PS";"_Z";"S";"A";"FRE2";"F";"FRANCE";"P";"F";"3";"3";"SD";2022;109.3
"W2";"_Z";"EMP";"K";"PS";"_Z";"S";"A";"FRI1";"F";"FRANCE";"A";"F";"3";"3";"D";2008;30.2
"W2";"_Z";"EMP";"J";"PS";"_Z";"S";"A";"FRM0";"F";"FRANCE";"P";"F";"3";"3";"SD";2022;2.3
"W2";"_Z";"EMP";"J";"PS";"_Z";"S";"A";"FRL0";"F";"FRANCE";"A";"F";"3";"3";"D";2001;41.8
"W2";"_Z";"EMP";"J";"PS";"_Z";"S";"A";"FRL0";"F";"FRANCE";"A";"F";"3";"3";"D";2002;42.3
"W2";"_Z";"EMP";"J";"PS";"_Z";"S";"A";"FRL0";"F";"FRANCE";"A";"F";"3";"3";"D";2003;42
"W2";"_Z";"EMP";"J";"PS";"_Z";"S";"A";"FRL0";"F";"FRANCE";"A";"F";"3";"3";"D";2000;39.9
"W2";"_Z";"EMP";"J";"PS";"_Z";"S";"A";"FRL0";"F";"FRANCE";"A";"F";"3";"3";"D";2004;42
"W2";"_Z";"EMP";"J";"PS";"_Z";"S";"A";"FRM0";"F";"FRANCE";"A";"F";"3";"3";"D";2021;2.3
"W2";"_Z";"EMP";"M_N";"PS";"_Z";"S";"A";"FRG";"52";"REG";"A";"F";"3";"3";"D";2010;182.4
